2347;Советская Pечка;66,8;83,8;7;7;7;7;7;7;7;7
2348;Курейка;66,5;87,2;8;8;8;8;8;8;8;8
2350;Туруханск;65,8;88;8;8;8;8;8;8;8;8
2351;Сухая Тунгуска;65,2;87,8;8;8;8;8;8;8;8;8
2352;Верещагино;64,2;87,5;8;8;8;8;8;8;8;8
2353;Верхне-Имбатское;63,2;88;8;8;8;8;8;8;8;8
2354;Тынеп;63,1;89,2;5;5;5;5;5;5;5;5
2355;Келлог;62,5;86,3;6;6;6;6;6;6;6;6
2356;Бахта;62,5;89;7;7;7;7;7;7;7;7
2357;Подкаменная  Тунгуска;61,6;90,2;8;8;8;8;8;8;8;8
2358;Ворогово;61;89,6;8;9;9;8;8;8;8;8
2359;Вельмо;61;93,4;8;7;7;7;7;7;7;7
2360;Северо-Енисейск;60,4;93;6;4;4;4;4;4;4;4
2361;Сым, фактория (Сым);60,4;88,4;5;5;5;7;6;6;6;6
2362;Ярцево;60,3;90,2;8;8;8;8;8;8;8;8
2363;Ново-Ерудинское;59,8;93,5;6;6;6;6;6;6;6;6
2364;Назимово;59,5;91;8;8;8;8;8;9;9;8
2365;Алсксандровский Шлюз;59,4;89,3;5;5;5;5;5;6;6;6
2366;Кежма;59;101,1;9;9;9;9;9;9;9;9
2367;Чадобец (Климино);58,6;98,7;9;9;8;9;9;9;8;9
2368;Каменка;58,6;95,8;9;8;8;9;9;8;9;9
2369;Енисейск;58,5;92,2;6;7;6;6;7;7;6;7
2370;Лосиноборск;58,4;89,4;5;6;6;6;7;7;5;7
2371;Богучаны;58,4;97,5;9;9;8;9;9;9;8;9
2372;Маковскос;58,2;90,9;6;7;6;7;6;7;6;7
2373;Мотыгино;58,2;94,7;5;5;5;7;5;7;5;5
2374;Pыбное-на-Ангаре;58,2;94,6;9;9;9;9;9;9;9;9
2375;Стрeлка (Стрелка-на-Ангаре);58,1;93;8;8;8;8;8;8;8;8
2376;Гонда;57,9;97,2;5;5;5;5;5;5;5;5
2377;Казачинское оп. поле;57,7;93,1;5;5;5;7;7;7;5;5
2378;Пировское;57,6;92,3;5;6;6;6;7;7;7;7
2379;Чойда;57,5;91,6;5;5;5;5;5;5;5;5
2380;Троицк;57,4;94,9;6;6;6;6;6;6;6;6
2381;Чиндат (Чульская МТС);57,4;89,3;5;5;5;5;5;5;5;5
2382;Бирилюссы;57,1;90,6;6;7;6;7;6;7;7;7
2383;Больюая Мурта;56,9;93,1;7;7;6;7;6;8;7;7
2384;Дзержинское;56,9;95,2;7;6;7;7;7;7;7;6
2385;Долгий Мост;56,8;96,8;7;8;7;8;8;8;6;8
2386;Абан;56,7;96;7;7;7;7;7;7;7;7
2387;Большой Улуй;56,7;90,6;7;7;7;7;7;7;7;7
2388;Михайловка;56,6;91,9;5;6;6;6;5;5;5;5
2389;Тюхтет;56,5;89,3;4;5;5;5;5;4;4;4
2390;Сухобузимское;56,5;93,3;7;6;6;7;7;7;7;7
2391;Соколовка (Малиновская МТС);56,4;96,8;6;6;5;6;5;5;5;6
2392;Ачинск, ж.-д. ст.;56,3;90,5;6;6;6;6;6;6;6;6
2393;Ачинск;56,3;90,5;6;6;6;6;6;6;6;5
2394;Богунай;56,3;94,6;8;8;8;8;7;8;8;8
2395;Боготол;56,2;89,6;7;7;7;7;7;7;7;7
2396;Иланская;56,1;96,2;7;7;7;7;7;8;8;8
2397;Канск;56,2;95,7;6;7;7;7;7;7;7;6
2398;Солянка;56,2;95,3;5;5;5;5;5;5;6;6
2399;Кача;56,1;92,2;4;4;4;6;5;6;4;4
2400;Ключи;56,1;97,3;6;6;6;7;7;7;7;6
2401;Кемчуг;56,1;91,7;5;5;5;5;5;5;5;5
2402;Назарово;56;90,3;7;7;7;7;7;6;6;6
2403;Красноярск, оп. поле;56;92,7;6;6;6;7;7;7;7;6
2404;Красноярск;56;92,9;7;6;6;6;8;7;7;7
2405;Столбы;55,9;92,7;6;6;6;6;6;6;6;6
2406;Сорокино;55,9;93,4;4;4;4;7;5;4;4;4
2407;Южно-Александровка;55,8;96,2;5;5;5;5;5;5;5;5
2408;Уяр (Клюквенная);55,8;94,3;6;6;6;5;6;6;5;6
2409;Шало;55,7;93,8;6;6;6;6;6;6;6;6
2410;Крутоярский зерносовхоэ;55,7;90;6;6;6;6;6;6;6;6
2411;Ирбейское;55,6;95,5;6;6;6;6;6;6;6;6
2412;Курбатово;55,6;91,2;7;8;7;7;7;7;7;7
2413;Шарыпово;55,5;89,2;6;7;6;6;7;7;7;7
2414;Балахта;55,4;91,7;6;6;6;6;6;6;6;6
2415;Дербино;55,4;92,3;8;8;8;8;8;9;9;9
2416;Ужур,ж.-а.ст.;55,3;89,8;7;7;5;6;7;6;7;7
2417;Вершинино-Рыбное;55,3;94,3;6;6;6;6;6;6;6;6
2418;Агинское;55,3;94,9;7;7;7;6;6;6;6;7
2419;Легостаево;54,7;83,8;7;7;6;7;7;7;6;6
2420;Светлолобово;55,1;90,8;6;6;5;6;6;6;5;6
2421;Колба;55,1;93,4;5;6;5;5;6;5;6;5
2422;Артемовск;54,5;93,4;6;6;5;6;6;6;6;6
2423;Идринское;54,4;92,1;8;7;7;7;6;7;7;8
2424;Краснотуранск;54,3;91,5;6;6;6;6;6;6;6;6
2425;Курагино (Березовское);53,9;92,7;7;7;8;8;8;8;8;8
2426;Минусинск, оп. поле;53,7;91,7;6;6;6;6;6;6;6;6
2427;Пономарево;53,7;94,2;7;8;8;7;7;7;8;8
2428;Каратуз;53,6;92,9;7;7;6;6;7;8;7;8
2429;Верхний Кужебар;53,5;93,3;7;6;7;7;7;7;7;7
2430;Ермаковское;53,3;92,4;6;8;6;7;7;7;6;6
2431;Верхний Амыл;53,1;94,5;6;6;6;6;6;6;6;6
2432;Оленья речка;52,8;93,2;6;7;8;8;6;6;6;6
2433;Крутой Поворот;52,7;91,4;6;6;6;6;6;6;6;6
2434;Кара-Кем;52,4;92,4;6;6;7;7;6;6;6;6
2435;Нижне-Усинское;52,3;93;6;6;6;6;6;6;6;6
2436;Усть-Уса;52,1;92,3;8;8;8;9;8;9;9;9
2437;Ненастная;54,8;88,8;6;6;6;6;6;6;6;6
2438;Буденновская(Госконезавод);54,6;90,9;6;7;8;8;8;7;6;6
2439;Шира,ж.-д. ст;54,5;89,9;7;7;6;7;7;6;7;6
2440;Коммунар;54,2;89,4;7;7;7;5;5;5;5;7
2441;Голец Подлунньй;54,1;89,5;6;6;6;6;6;6;6;6
2442;Xакасская;53,8;91,3;7;6;7;6;7;7;7;7
2443;Абакан;53,8;91,4;7;7;7;7;7;6;7;7
2444;Уйбат, ж..д. ст.;53,7;90,4;7;7;7;7;7;6;7;7
2445;Неожиданный Прииск;53,3;89,1;5;5;6;5;5;5;6;6
2446;Очуры (Ново-Михайловская МТС);53,2;91,7;8;7;7;8;8;6;7;8
2447;Бея;53,1;90,9;6;7;6;7;7;7;7;7
2448;Маинский Рудник;53,1;91,5;6;6;6;6;6;6;6;6
2449;Таштып;52,8;89,9;6;6;6;6;6;6;6;6
2450;Тора-Xем (Доро-Xем);52,5;96,1;5;6;6;6;5;6;6;6
2451;Туран;52,1;93,9;6;6;6;6;6;6;7;6
2452;Кызьл;51,7;94,4;8;4;6;8;8;8;7;7
2453;Знаменка;53,2;79,5;8;8;8;7;7;6;7;7
2454;Теве-Xая (Чадан,оп. поле);51,4;91,5;7;7;6;6;6;5;6;6
2455;Ак-Тал;51,2;93,4;7;7;7;8;8;8;8;7
2456;Тэли;51;90,2;6;6;6;6;6;6;6;6
2457;Кунгур-Тук;50,6;97,5;5;5;5;6;6;5;6;6
2458;Чиргаланды;50,5;97,1;6;6;6;6;6;6;6;6
2459;Эрзин;50,3;95,1;6;6;6;6;5;5;5;5
2461;Ербогачен;61,3;107,9;12;12;12;12;12;12;12;12
2463;Ика;59,3;106,2;7;11;6;11;11;11;11;11
2464;Непа;59,3;108,2;5;11;11;11;5;5;4;4
2465;Паршино;59,2;111,9;11;5;11;11;11;5;11;11
2466;Перевоз;59;116,9;11;11;11;6;6;6;11;11
2467;Воронцовка;58,9;112,9;11;11;11;11;11;11;11;11
2469;Ичера;58,6;109,8;7;11;11;11;6;6;6;6
2470;Светлый;58,4;116;11;5;11;11;5;11;5;6
2471;Мама;59,3;112,9;11;11;11;5;7;11;11;7
2472;Токма;58,2;105,7;7;6;6;5;5;6;6;6
2473;Чечуйск;58,1;118,7;7;7;11;11;11;7;7;7
2474;Hевон;58;102,7;11;6;11;11;6;6;6;6
2475;Мамакан;57,8;114;11;11;5;11;11;11;11;11
2476;Нижняя Тунгуска;57,8;107,5;6;6;11;11;11;11;5;5
2477;Киренск;57,8;107,8;9;9;7;5;7;7;7;9
2478;Чуя;57,7;111,8;11;11;11;11;11;11;11;11
2479;Червянка;57,7;99,5;5;6;6;7;7;5;5;5
2480;Конкудера;57,6;112,5;11;12;12;12;12;12;12;11
2481;Марково;57,3;107,1;7;7;9;8;8;8;9;7
2482;Нижнеилимск;57,2;103,3;6;6;6;5;5;6;6;6
2485;Березовый;56,9;99;12;6;6;5;6;7;5;6
2486;Илимск;56,8;103,8;11;11;6;11;11;11;6;11
2487;Усть-Кут;56,9;115,7;6;6;5;4;4;4;5;6
2488;Шиткино;56,4;98,4;5;5;5;5;5;5;6;6
2489;Казачинское;56,3;107,7;8;8;11;11;5;5;6;6
2490;Вихоревка;56,2;101,2;5;5;5;5;6;5;6;5
2491;Чама;56,1;112,8;8;8;8;7;6;6;6;8
2492;Мироново;57,2;109,6;5;6;6;6;5;5;5;6
2493;Братск, село;56,2;101,7;6;11;6;6;6;5;5;5
2494;Орлинга;56,1;105,8;9;5;5;9;6;11;11;11
2495;Тайшет;55,9;98;7;6;7;5;5;5;5;6
2498;Шаманово;55,6;101,9;5;5;6;5;5;6;6;6
2499;Алзамай;55,6;98,7;5;5;5;5;5;5;5;5
2501;Широково;55,4;99,4;5;5;5;5;5;5;5;5
2502;Тангуй;55,4;100,9;6;6;5;5;6;6;5;5
2503;Pаспутино;55,2;103,3;7;9;9;9;9;6;6;6
2505;Грузновка;55,1;105,2;11;11;11;11;5;11;11;11
2506;Ук;55,1;98,9;6;5;5;6;6;6;5;5
2507;Нижнеудинск;54,9;99;7;7;7;7;7;7;6;7
2508;Жигалово;54,8;105,2;11;11;6;6;6;6;6;11
2509;Xудоcланская;54,7;99,6;5;5;5;5;5;5;5;5
2510;Знаменка;54,7;104,9;5;5;7;7;7;7;7;5
2511;Тулун, оп. поле;54,6;100,6;6;6;6;6;6;5;5;6
2512;Тулун, агрометстанция;54,6;100,6;6;6;6;5;4;4;4;4
2513;Тулун, ж.-д.;54,6;100,6;5;5;5;5;5;6;6;5
2515;Тырка;54,5;107,1;5;6;6;5;5;5;5;6
2516;Бирюса, рудник;54,5;97,7;5;5;5;5;4;6;6;6
2517;Тулюшка;54,5;101,2;7;5;5;5;7;7;7;7
2518;Усть-Уда;54,4;103,3;6;6;6;5;6;6;8;8
2519;Верхняя Гутара;54,2;96,9;11;11;11;11;5;11;11;11
2520;Икей;54,2;100,1;7;6;7;6;6;6;6;6
2521;Лукиново;54,2;104,7;5;6;6;6;5;6;11;6
2522;Покровский Прииск;54,1;97,4;11;11;11;6;6;6;6;11
2523;Покойники;54;100;6;9;10;10;10;5;11;11
2524;Качуг;54;105,9;11;11;11;11;7;6;6;11
2525;Xадама;53,9;98,8;11;11;11;11;5;11;11;11
2526;Зима;53,9;102,1;6;5;5;6;5;5;5;6
2527;Балаганск;53,7;103,3;8;5;8;5;5;5;6;6
2528;Зулмай;53,7;101,4;6;5;5;5;4;5;5;5
2529;Альгджер;53,3;98,3;5;11;11;11;11;11;11;11
2530;Онгурен;53,6;107,7;11;6;10;11;11;11;11;11
2532;Головинская;53,4;102,7;5;5;5;5;5;5;5;5
2533;Сарам;53,3;101,2;5;5;5;6;6;5;6;6
2534;Узур;53,3;107,7;11;9;9;9;11;11;5;11
2535;Xужир;53,2;107,3;11;7;6;6;6;7;8;8
2536;Черемхово, город;53,2;103;4;4;4;5;5;5;5;4
2537;Бохан;53,2;103,8;6;13;6;6;6;6;6;7
2538;Баяндай;53,1;105,5;4;4;5;5;6;4;4;4
2539;Сарма;53,1;106,9;11;9;10;10;9;9;11;11
2542;Половина;52,9;103,3;7;6;6;7;6;7;6;6
2543;Усть-Орда;52,8;104,8;7;7;6;7;7;6;6;6
2544;Ангарск;52,6;103,9;6;5;5;6;6;5;5;6
2545;Бугульдейка;52,6;106,1;11;11;11;11;11;11;11;11
2546;Софийск;52,5;102,8;11;11;13;4;4;4;13;11
2547;Иркутск, агрометеостанция;52,3;104,4;7;6;11;6;7;7;7;7
2548;Иркутск, обсерватория;52,3;104,3;4;4;13;13;13;13;4;4
2550;Большое Голоустное;52;105,4;7;7;9;10;10;10;11;7
2552;Слюдянка, ж. д.;51,7;103,7;10;10;10;11;11;11;11;9
2553;Слюдянка;51,7;103,7;5;9;10;11;11;11;11;5
2554;Xамар-Дабан;51,5;103,6;11;4;11;11;11;13;13;11
2555;Нижнеангарск;55,8;109,6;10;10;9;9;8;8;10;10
2556;Даван;55,7;109;7;5;5;7;7;5;5;7
2558;Байкальское;55,3;109,2;11;11;9;9;10;5;5;11
2559;Томпа;55,1;109,7;11;11;11;11;8;8;9;11
2560;Котельниковский маяк;55,1;109;5;5;10;10;10;10;11;11
2562;Сосновка;54,2;109,6;6;6;11;11;9;10;10;10
2563;Большой Ушканий остров;53,9;108,6;9;9;5;10;10;10;10;10
2564;Нижнее Изголовье;53,5;108,5;9;11;8;8;8;9;9;9
2565;Усть-Баргуэин;53,4;108,9;9;9;10;10;10;8;8;9
2566;Горячинск;53;108,3;9;10;10;10;10;8;8;8
2567;Орлик;52,5;99,8;11;11;11;11;5;11;11;11
2568;Xарауз;52,3;101,5;10;8;8;8;8;10;10;10
2569;Исток;52,1;101,3;9;9;7;7;7;9;9;9
2570;Хорe;52,1;100,4;6;11;11;11;6;11;11;11
2571;Ильчиp;52,1;101,1;11;11;11;5;5;5;11;11
2572;Аpшан;51,9;102,4;11;11;12;4;4;13;11;11
2573;Тунка;51,7;102,5;6;6;6;6;6;6;6;6
2574;Бабушкин;51,7;100,9;10;9;5;11;11;11;5;5
2575;Монды;51,7;101;11;11;6;11;11;11;6;11
2577;Выдрино;51,5;104,7;5;5;5;5;5;5;12;5
2580;Уоян;56,1;111,6;8;8;8;8;8;8;8;8
2582;Ченча;55,9;111,1;7;7;7;7;9;7;9;9
2583;Котельниковский маяк;55,1;109;5;5;10;10;10;10;11;11
2585;Нижне-Ангарск;55,8;109,6;10;10;9;9;8;8;10;10
2586;Байкальское;55,3;109,2;11;11;9;9;10;5;5;11
2587;Томпа;55,1;109,7;11;11;11;11;8;8;9;11
2589;Сосновка;54,2;109,6;6;6;11;11;9;10;10;10
2590;Большой Ушканий остров, маяк;53,9;108,6;9;9;5;10;10;10;10;10
2591;Баргузин;53,6;109,6;7;7;7;7;7;7;7;6
2592;Нижнее Изголовье;53,5;108,5;9;11;8;8;8;9;9;9
2593;Усть-Баргузин;53,4;108,9;9;9;10;10;10;8;8;9
2594;Горячинск;53;108,3;9;10;10;10;10;8;8;8
2595;Черемухово;52,8;108,1;9;9;9;9;9;9;9;9
2596;Xарауз;52,3;106,5;10;8;8;8;8;9;10;10
2597;Исток;52,1;106,3;9;9;7;7;7;9;9;9
2598;Кабанск;52,1;106,7;7;7;7;7;7;7;7;7
2599;Бабушкин;51,7;105,9;10;9;5;11;11;11;5;9
2601;Выдрино;51,5;104,7;5;5;5;5;5;5;12;5
2602;Уакит;55,5;113,6;7;6;6;6;7;8;7;6
2603;Баунт;55,3;113,1;7;7;5;6;6;6;5;7
2604;Тасса;54,9;111,2;9;6;9;9;9;6;9;9
2605;Верхний Ципикан;54,9;113,1;6;7;7;7;7;7;7;7
2606;Троицкий Прииск;54,6;113,1;7;7;7;7;7;6;7;7
2607;Усойский Xребет;54,5;113,2;6;6;6;6;6;6;6;6
2608;Богдарин;54,5;113,6;7;7;7;7;7;7;7;7
2609;Икатский Перевал;54,4;111,5;8;8;8;6;8;6;8;6
2611;Карафтит;54,2;111,9;7;7;6;8;8;7;7;7
2612;Усть-Антосе;53,9;113,2;11;11;11;5;5;5;6;7
2613;Усть-Заза;53,2;111,7;8;8;8;8;8;8;8;8
2614;Романовка;53,2;112,8;8;8;8;8;8;8;8;8
2615;Замакта;52,8;109,9;4;4;4;4;4;4;4;4
2617;Сосновo-Озерск;52,5;111,5;9;9;9;9;9;9;9;9
2618;Орлик;52,5;99,8;11;11;11;11;5;11;11;11
2619;Xоринск;52,2;109,8;6;7;8;8;7;7;7;7
2620;Xоре;52,1;100,4;6;11;11;11;6;11;11;11
2621;Ильчир;52,1;101,1;11;11;11;5;5;5;11;11
2622;Аршан;51,9;102,4;11;11;12;4;4;13;11;11
2623;Михайловка;50,4;104,2;7;7;7;7;7;7;7;7
2624;Улан-Удэ, город;51,8;107,6;7;7;7;7;7;6;6;7
2625;Тунка;51,7;102,5;6;6;6;6;6;6;6;6
2626;Илька;51,7;108,5;7;8;7;8;7;8;7;8
2627;Монды;51,7;101;11;11;6;11;11;11;6;11
2629;Ново-Селегинск;51,1;106,7;8;7;7;7;7;7;7;7
2630;Иро;51;105,9;7;8;8;8;7;7;8;8
2631;Мухор-Шибирь;51;107,8;6;7;8;8;8;8;7;6
2632;Санага;50,7;102,8;7;6;7;7;7;7;7;7
2633;Бичура;50,6;107,6;7;7;7;7;7;7;7;7
2634;Торей;50,5;104,8;5;5;5;5;5;5;5;5
2635;Цакир;50,4;103,6;11;8;7;8;11;11;7;8
2636;Кяхта;50,4;106,5;4;6;6;6;4;6;6;6
2637;Ничатка;57,8;117,5;10;9;10;10;8;9;10;10
2638;Чара;56,9;118,4;7;7;7;7;7;7;7;7
2640;Нелята;56,6;115,7;8;8;8;8;8;8;8;8
2641;Прииск им. XI лет Октября;56;119,5;7;5;5;5;7;8;8;8
2642;Средний Калар;55,9;117,5;9;8;7;7;7;8;9;9
2643;Средняя Олекма;55,4;120,6;7;7;7;7;7;7;7;7
2644;Калакан;55,2;116,8;9;9;9;9;9;9;9;9
2645;Маклакан;54,8;118,9;6;6;7;7;7;7;7;7
2646;Гуля;54,7;120,9;6;8;6;8;8;8;6;6
2647;Усть-Каренга;54,4;116,5;5;5;5;5;5;7;7;7
2648;Тупик;54,4;119,9;7;7;7;7;7;7;7;7
2649;Николаевский;54,1;119,4;6;7;8;5;6;6;5;7
2650;Xулугли;54;115;5;4;4;5;5;6;5;5
2651;Амазар;53,9;120,9;6;5;6;6;6;5;6;6
2652;Могоча;53,7;119,8;7;7;7;7;7;7;7;7
2653;Тунгокочен;53,7;115,8;8;8;6;6;8;8;6;7
2654;Ксеньевская;53,5;118,7;7;7;7;6;6;7;7;7
2655;Часовая;53,4;119,9;9;8;9;9;9;8;9;9
2656;Покровка;53,4;121,6;9;9;7;7;7;7;7;9
2657;Кыкер;53,2;115,8;8;6;7;6;6;7;7;8
2658;Горбица;53,1;119,2;8;8;9;9;9;8;9;9
2659;Зилово;53,1;117,5;6;6;6;6;6;6;6;6
2660;Урюпино;52,8;120;7;7;11;7;5;9;9;9
2661;Усть-Кара;52,7;118,8;9;8;9;9;9;8;9;9
2663;Зюльзя;52,6;116,2;7;7;7;7;7;7;7;7
2664;Чернышево;52,5;117;7;7;7;7;7;7;7;7
2665;Бургень;52,4;113,8;7;7;7;7;7;7;7;7
2666;Боты;52,3;118,1;8;8;8;8;8;8;8;8
2667;Эдакуй;52,3;115;7;6;6;6;6;6;6;6
2668;Сретенск;52,3;117,7;7;8;9;9;9;8;7;7
2669;Усть-Уров;52,2;120,7;7;6;7;6;6;7;6;6
2670;Чита, ГМО;52,1;113,5;7;7;7;7;7;7;7;7
2671;Чита, город;52;113,2;6;6;6;4;4;4;4;5
2672;Нерчинск;52;116,5;7;7;7;7;7;7;7;7
2673;Тургутуй;51,7;112,6;11;11;11;7;6;6;8;6
2674;Шилка;51,9;116;7;7;7;5;5;5;7;8
2675;Могзон;51,7;111,9;5;5;5;5;5;5;5;5
2677;Карымская;51,6;114,3;7;7;7;7;7;7;7;7
2678;Xарагун;51,6;111,2;6;6;6;6;6;6;6;6
2679;Ямкун;51,5;118,3;6;6;6;6;6;6;6;6
2680;Седловая;51,5;114,6;6;5;6;6;6;6;6;6
2681;Xилок, город;51,5;110,6;6;6;6;6;6;6;4;6
2682;Xилок;51,4;110,5;6;5;7;6;6;6;7;5
2683;Улеты;51,4;112,5;7;7;7;7;7;7;7;7
2684;Петровский Завод;51,3;108,9;7;7;11;6;7;7;11;6
2685;Нерчинский Завод;51,3;119,6;6;6;5;6;6;6;5;6
2686;Дарасун;51,2;113,7;6;6;6;5;4;4;4;5
2687;Гарекацан;51,1;111,9;7;7;7;7;7;7;7;7
2688;Агинское;51,1;114,6;8;7;6;6;6;7;8;8
2689;Оловянная;50,9;115,6;7;7;7;7;7;7;7;7
2690;Александровский Завод;50,9;117,9;7;6;7;7;7;7;7;7
2691;Доно;50,9;118,6;6;7;6;6;6;8;6;5
2693;Ямаровка;50,6;110,3;6;6;9;5;5;5;5;6
2694;Черемхово;50,6;110,2;7;7;7;6;6;6;7;7
2696;Ново-Цурухайтуй;50,4;119,1;8;8;8;8;8;8;8;8
2697;Красный Чикой;50,4;108,8;7;7;7;7;7;7;7;7
2698;Акша;50,3;113,3;5;5;6;6;6;5;6;6
2699;Курулга;50,1;112,8;8;7;8;6;6;6;6;11
2700;Шумиловка;50,1;110,1;6;6;7;8;8;8;7;6
2701;Соловьевск;49,9;115,8;7;5;7;7;7;7;7;7
2702;Кайластуй;49,8;118,4;7;7;7;7;7;7;7;7
2703;Мациевская;49,7;117,3;7;7;7;7;7;7;7;7
2704;Мангут;49,7;112,7;7;7;7;7;7;7;7;7
2705;Кыра;49,6;111,9;7;7;7;5;5;5;7;7
2706;Букукун;49,5;111,1;6;6;6;7;6;6;6;7
2707;Менза;49,4;108,9;6;7;8;7;8;6;6;6
2708;Генриетты, остров;77,1;156,6;12;12;12;7;7;7;7;12
2709;Жохова, остров;76,2;152,8;11;11;11;11;10;9;8;9
2710;Котельный ,остров;76;137,9;11;11;10;10;10;10;11;11
2711;Темп,бухта;75,8;137,4;10;9;9;10;10;10;10;10
2712;Земля Бунге;74,9;142,1;10;10;10;11;11;11;10;10
2713;Санникова,пролив;74,7;138,9;10;10;10;10;11;11;11;10
2714;Преображения,остров;74,7;112,9;10;7;7;7;9;10;10;10
2715;Дунай, остров;73,9;124,5;11;11;11;10;10;10;11;11
2716;Кигилях,мыс;73,4;139,9;9;8;8;8;10;10;9;8
2717;Шалаурова,мыс;73,2;143,9;9;9;10;10;10;10;10;9
2718;Усть-Оленек;73;119,8;7;7;7;7;8;9;9;7
2719;Святой Нос,мыс;72,8;140,7;10;9;8;9;10;10;10;10
2720;Таймылыр;72,7;121,7;8;8;10;10;10;9;9;8
2721;Столб,остров;72,4;126,3;10;7;7;7;7;7;7;7
2722;Саскылах;71,9;114,1;7;7;7;8;7;7;8;8
2723;Буорхая,мыс;72;132,6;11;11;11;11;11;11;11;11
2724;Тюмяти;71,9;123,5;8;9;9;9;8;5;8;7
2725;Тикси,бухта;71,6;128,9;9;10;9;9;9;9;9;9
2726;Тикси, аэропорт;71,6;128,8;10;10;8;8;9;8;9;10
2727;Мостах,остров;71,6;130;10;10;10;10;10;9;9;10
2728;Табор;71,2;150,3;10;10;10;10;10;10;10;10
2729;Усть-Янск;70,9;136,5;10;9;9;9;9;9;10;10
2730;Казачье;70,8;136,4;6;4;6;4;4;4;7;6
2732;Кюсюр;70,7;127,5;9;8;6;6;6;8;9;9
2733;Алазея;70,7;154;11;11;10;10;10;10;11;11
2734;Четырехстолбовой,остров;70,6;162,4;9;8;9;11;11;11;10;9
2735;Чокурдах;70,6;147,9;11;11;11;10;9;9;10;11
2736;Джалинда;70,1;113,9;6;5;5;7;6;6;6;8
2738;Сектях;69,9;125,1;7;7;7;5;8;7;7;7
2740;Джангкы;69,8;135,2;7;8;7;7;7;8;7;7
2741;Амбарчик,бухта;69,6;162,3;11;11;10;10;9;9;10;11
2742;Воронцово;69,6;147,5;8;7;6;6;7;6;6;8
2743;Ожогино;69,2;147,4;7;6;8;7;6;6;7;7
2744;Кресты-Колымские;68,8;161,5;10;9;9;9;9;9;10;10
2745;Джарджан;68,7;124;8;8;7;8;7;8;7;8
2746;Колымские;68,9;159;7;8;7;7;8;8;7;6
2747;Сухана;68,6;118,3;7;7;11;12;9;9;7;7
2750;Оленек;68,5;112,4;8;5;6;5;5;5;6;6
2751;Янск;68,5;134,8;5;5;5;7;8;6;6;8
2753;Дружина;68,2;145,4;6;6;6;8;7;6;6;8
2754;Мянгкяра;67,9;123,3;8;6;6;6;8;6;7;7
2755;Батагай-Алыта(Саккырыр);67,8;130,4;8;8;11;6;6;6;9;8
2756;Маак;67,7;116,4;5;6;6;6;8;6;6;6
2757;Батагай;67,7;134,7;7;8;8;7;8;6;6;8
2758;Кумах;67,6;134,3;6;6;7;6;8;6;8;8
2759;Верхоянск;67,6;133,4;7;8;7;7;7;8;7;7
2760;Малый Туостах;67,7;142;7;6;6;7;8;6;6;7
2762;Среднеколымск;67,5;153,7;7;8;7;7;6;8;6;7
2763;Собопол;67,1;126,2;6;6;8;6;6;5;7;8
2764;Ярольин;67,1;108,5;5;5;6;8;8;7;7;8
2765;Жиганск;66,8;123,4;9;9;9;8;8;8;8;8
2766;Екючю;66,8;131,6;7;5;6;7;7;7;7;5
2767;Усть-Чаркы;66,8;136,7;8;6;6;9;7;7;6;8
2768;Усть-Мома;66,5;143,2;7;7;7;6;7;6;7;7
2769;Далдын;66,4;112,6;7;7;7;7;7;7;7;7
2770;Угун-Кюель;66,2;150,6;5;5;5;5;5;7;9;9
2771;Шелагонцы;66,3;114,3;6;6;6;6;6;6;6;7
2776;Зырянка;65,7;150,9;8;6;6;6;8;6;6;7
2778;Бестяхская Звероферма;65,3;124,1;8;7;6;6;8;7;6;6
2779;Иэма;65,3;135,8;8;7;8;8;7;7;7;10
2780;Предпорожная;65,2;143,2;9;8;6;6;5;8;7;7
2781;Сюрен-Кюель;65;130,7;7;8;8;6;6;8;7;6
2782;Угулятцы;64,5;120,5;6;5;6;5;5;6;5;6
2783;Нера;64,5;144,4;6;7;6;7;7;6;6;6
2784;Чумпурук;64,2;116,9;6;7;8;5;7;7;7;8
2786;Сого-Хая(Усть-Вилюй);64,3;126,4;6;6;6;8;5;5;5;8
2788;Дарпир;64;148,1;6;8;8;8;6;8;8;6
2789;Сеген-Кюель;64;130,3;6;5;5;5;5;5;7;6
2790;Хатырык-Хомо;63,9;124,9;6;5;7;8;5;5;7;8
2791;Сангар;63,9;127,5;6;6;8;6;5;5;7;8
2792;Томпо;63,9;135,9;8;5;5;6;8;6;6;7
2793;Малый Тарын;63,9;143,1;6;6;8;7;6;6;7;6
2794;Делянкир;63,8;145,6;6;6;8;8;6;6;6;5
2795;Вилюйск;63,8;121,6;7;7;6;7;7;8;6;7
2796;Батамай;63,5;129,4;7;6;8;6;6;6;8;7
2797;Оймякон;63,5;142,8;6;6;7;8;6;6;8;8
2798;Верхне-Вилюйск;63,5;120,3;7;8;7;7;7;8;7;7
2799;Агаякан;63,3;141,7;8;5;6;6;7;6;8;6
2800;Нюрба;63,3;118,3;6;8;6;6;6;8;6;6
2801;Верхоянский Перевоз;63,3;132;7;7;8;6;7;7;8;6
2802;Оймякон,аэропорт;63,3;143,2;7;8;7;7;7;6;7;7
2803;Восточная;63,2;139,6;6;8;8;6;6;7;8;7
2804;Сюльдюкар;63,2;113,6;7;8;6;6;7;8;6;6
2805;Западная;63,1;138,3;6;6;4;4;6;6;4;4
